id|name|description
0fe9c2ec-50e0-58f4-9985-3764bbbaa18b|Low-Diameter Decomposition Algorithm|The authors propose a low-diameter decomposition algorithm that efficiently partitions the graph into clusters with low diameter. This algorithm is designed to optimize communication efficiency in distributed algorithms by reducing the number of communication rounds required for various graph problems.
9ef467f5-957f-58d4-bf68-c6c967f216e0|Routing Algorithm|The authors propose a routing algorithm that efficiently routes messages between vertices in the graph. This algorithm is designed to optimize communication efficiency in distributed algorithms by reducing the number of communication rounds required for message delivery.
326f4641-359f-5880-ab4e-4267517452a4|Parallel Nibble|The authors propose a parallel version of the Nibble algorithm, called ParallelNibble, which involves a simultaneous execution of a moderate number of ApproximateNibble instances. This algorithm is designed to optimize load balance in distributed systems by reducing the number of iterations required to achieve a nearly most balanced sparse cut.
c2b8f558-4e75-51eb-9d41-cf0e45d2ee0e|Random Nibble|The authors propose a randomized version of the Nibble algorithm, called RandomNibble, which executes ApproximateNibble with a random starting vertex. This algorithm is designed to optimize load balance in distributed systems by reducing the number of iterations required to achieve a nearly most balanced sparse cut.
506cdf14-7992-5569-bf2a-164b3b9db61b|Distributed Triangle Enumeration|The authors propose a distributed algorithm for triangle enumeration, which is designed to optimize load balance in distributed systems. The algorithm uses a combination of techniques, including a distributed expander decomposition algorithm, a variant of the multi-commodity routing scheme, and an adaptation of the CONGESTED CLIQUE Triangle Enumeration algorithm.
fe158fd6-30c8-5487-8ed7-d8387f3c80dd|Distributed Vertex Hashing TRI EST BASE (DVHT b)|DVHT b is a distributed improvement of the streaming algorithm TRI EST BASE, which uses the Master Worker Aggregator architecture to efficiently process graph streams. It assigns edges from the graph stream to different workers by comparing the mapping values of the two vertices of each edge, reducing the variance of estimates by dividing the graph into multiple subgraphs stored in different workers and reducing the number of shared edge triangles in each worker.
7591cec7-22d2-52f4-b92c-6a8836eb9e5f|Distributed Edge Hashing TRI EST IMPR (DEHT i)|DEHT i is a distributed improvement of the streaming algorithm TRI EST IMPR, which uses the improved Master Worker Aggregator architecture with grouped and hierarchical aggregators. It assigns edges to workers with a fixed probability p, and workers execute TRI EST IMPR algorithm, which is more accurate than TRI EST BASE.
3322a035-aec0-5739-8b82-753262369af4|Distributed Vertex Hashing (DVHT) Algorithm|The DVHT algorithm is a distributed improvement of the streaming algorithm TRI EST BASE, which uses a hash function to assign edges from the graph stream to different workers by comparing the mapping values of the two vertices of each edge. This approach optimizes communication efficiency by reducing the number of edges sent to each worker, thereby minimizing the communication overhead.
9403df8d-ad72-5933-b219-9a547da29b0c|Distributed Edge Hashing (DEHT) Algorithm|The DEHT algorithm is a distributed improvement of the streaming algorithm TRI EST IMPR, which uses a hash function to map edges to workers with a fixed probability. This approach optimizes communication efficiency by reducing the number of edges sent to each worker and minimizing the communication overhead.
c2f2c21e-5dde-598a-8437-f2416c558822|Grouped and Hierarchical Aggregators|The grouped and hierarchical aggregators approach is used in the DEHT algorithm to optimize communication efficiency. This approach involves dividing workers into different communication groups, each with an aggregator, and using a main aggregator to aggregate the values of all secondary aggregators.
f68f65ab-e70d-5d2c-bd37-d6cc9ddcef6f|Fine-grained Framework for Distributed Clustering|The authors propose a fine-grained framework for distributed clustering that divides the local vertices into batches and processes each batch separately. This approach reduces the memory consumption and communication overhead by only fetching and storing the remote adjacency lists for each batch of vertices.
05bedcd2-574f-544a-b32c-7b86e57580af|Dynamic Work Stealing Mechanism|The authors propose a dynamic work stealing mechanism to handle unbalanced workloads in the distributed clustering process. This mechanism allows idle workers to steal unprocessed workload from busy workers, which helps to accelerate the overall process.
64c6a20d-d7ab-565c-9e74-0c7122bf8378|Pruning Technique for Core Checking|The authors propose a pruning technique for core checking that reduces the number of similarity computations required. This technique uses the similar and effective degrees of vertices to early terminate the core checking process.
9a6d99d2-18e2-55d6-b7c0-be6e6095f4cb|Fine-Grained Clustering Framework|The authors propose a fine-grained clustering framework for distributed SCAN algorithms, which divides the local vertices in each machine into batches and processes each batch separately. This approach reduces the communication overhead by minimizing the number of remote adjacency lists that need to be fetched and stored in each machine.
